INSTNM,STABBR,IS_PUBLIC,Affordability_Score,Access_Score,Outcomes_Score,Overall_Score
Southern California College of Barber and Beauty,CA,0,0.653683861655598,0.6333158812827935,0.367837401614961,0.5516123815177841
Centralia Beauty College,WA,0,0.653683861655598,0.633273044341979,0.367837401614961,0.5515981025375126
College of Health Care Professions,TX,0,0.653683861655598,0.6539831268043359,0.3470510526301234,0.5515726803633524
Centenary University,NJ,0,0.48311936115074416,0.7677966828083057,0.40378732152610364,0.5515677884950512
Pennsylvania Highlands Community College,PA,1,0.7406910776991094,0.5509756996625395,0.3629439457111766,0.5515369076909419
College of Hair Design-East Campus,NE,0,0.653683861655598,0.6669537241397077,0.3339216545093097,0.5515197467682051
Veeb Nassau County School of Practical Nursing,NY,1,0.5650914427082137,0.6609129754403935,0.42848744510722003,0.5514972877519424
Mid-America Technology Center,OK,1,0.653683861655598,0.6385067916868742,0.36214118958406255,0.5514439476421783
San Joaquin Valley College-Santa Maria,CA,0,0.653683861655598,0.6388199884669847,0.3617272247519619,0.5514103582915149
Denmark College,IN,0,0.653683861655598,0.6801462253537967,0.3203894797951008,0.5514065222681651
University of Akron Wayne College,OH,1,0.7013000634219861,0.5680104988471124,0.38489527005121627,0.5514019441067716
All-State Career School-Pittsburgh,PA,0,0.653683861655598,0.6530122127602946,0.3473950909703152,0.5513637217954026
Milwaukee Career College,WI,0,0.653683861655598,0.6663829533829986,0.33386291625610626,0.5513099104315676
Centura College-Richmond Main,VA,0,0.6372164519602667,0.6895299431104088,0.32708004654094364,0.5512754805372063
Lincoln University,MO,1,0.6611018742685982,0.7227707527247158,0.26988761876564904,0.5512534152529877
Texas College of Cosmetology-Abilene,TX,0,0.653683861655598,0.6848498151241755,0.3152065282148137,0.5512467349981958
Schuylkill Technology Center,PA,1,0.653683861655598,0.6077966636961922,0.39202217810657064,0.5511675678194536
Chattanooga College Medical Dental and & Technical Careers,TN,0,0.6417135471882458,0.6845795174202368,0.3271471759731762,0.551146746860553
Ross Medical Education Center-Knoxville,TN,0,0.653683861655598,0.6610442830275519,0.338665467720409,0.5511312041345197
Hondros College of Nursing,OH,0,0.6108710903407174,0.6235264811449605,0.4185606803158336,0.5509860839338372
Central Methodist University-College of Graduate and Extended Studies,MO,0,0.72204789083978,0.6361171254067606,0.29476649944248934,0.5509771718963433
Mountwest Community and Technical College,WV,1,0.7131639501967941,0.604209454966431,0.33552996382321426,0.5509677896621464
Empire Beauty School-Cincinnati,OH,0,0.653683861655598,0.6780000150589727,0.3209628770287537,0.5508822512477748
Escuela de Artes Plasticas y Diseno de Puerto Rico,PR,1,0.8232561028559806,0.5104963145763235,0.31881216159115755,0.5508548596744872
UEI College-Chula Vista,CA,0,0.653683861655598,0.6572002870519126,0.34165552451443326,0.550846557740648
Colorado Technical University-Colorado Springs,CO,0,0.6926209091317337,0.721182956727284,0.2385853437875377,0.5507964032155185
Phagans School of Hair Design,OR,0,0.653683861655598,0.6800212099968523,0.31863852043770213,0.5507811973633842
California Nurses Educational Institute,CA,0,0.653683861655598,0.6129281369064296,0.3857204026557412,0.5507774670725896
Tricoci University of Beauty Culture-Bridgeview,IL,0,0.653683861655598,0.6722863256577736,0.32635560808476755,0.550775265132713
University of Valley Forge,PA,0,0.5599738454365552,0.7499754977429484,0.3423473005224684,0.5507655479006573
Florida Career College-Lauderdale Lakes,FL,0,0.653683861655598,0.6630644441205988,0.3354656314506581,0.5507379790756183
Augsburg University,MN,0,0.4382361210921543,0.8149354946189298,0.3989207725332414,0.5506974627481085
Georgia Institute of Technology-Main Campus,GA,1,0.537385481469661,0.485652162821562,0.6290464639744683,0.5506947027552305
Tint School of Makeup and Cosmetology-Dallas,TX,0,0.653683861655598,0.6700286160897825,0.3283415204549801,0.5506846660667869
Cosmetology Academy of Texarkana,TX,0,0.653683861655598,0.6305030357767082,0.367837401614961,0.5506747663490891
Thomas College,ME,0,0.5345098583965155,0.7219716345675719,0.39549109530228543,0.5506575294221242
Ottawa University-Milwaukee,WI,0,0.653683861655598,0.5883463723613432,0.4099345482739526,0.550654927430298
Walsh University,OH,0,0.5137352648342616,0.7249292684903197,0.41324335358109043,0.5506359623018906
Fortis College-Landover,MD,0,0.6282740376845345,0.6658071628075073,0.357819732384093,0.550633644292045
Shore Beauty School,NJ,0,0.653683861655598,0.6838087058523838,0.3143450338344961,0.550612533780826
Indiana University-Southeast,IN,1,0.6650995152290514,0.6195281249509625,0.36707778068625396,0.5505684736220893
Santa Monica College,CA,1,0.7629969667017771,0.8054602103525309,0.08319731390643093,0.550551496986913
Mineral Area College,MO,1,0.72849483804662,0.5697066663243056,0.3534339428115672,0.550545149060831
House of Heavilin Beauty College-Blue Springs,MO,0,0.653683861655598,0.6737788066405237,0.324031251493716,0.5504979732632792
Coastal Carolina University,SC,1,0.564896958346754,0.6975267824552278,0.38896937069499016,0.5504643704989907
West Virginia University,WV,1,0.5852512639186036,0.6308073692005733,0.4353174228293537,0.5504586853161769
Fontbonne University,MO,0,0.5442761482615723,0.7585198312695325,0.3485641228088892,0.5504533674466646
Center for Allied Health Education,NY,0,0.653683861655598,0.44308893231007596,0.5545341423625139,0.5504356454427293
Kansas State University,KS,1,0.5771094770933833,0.6131773708308035,0.4610076879555496,0.5504315119599121
Paul Mitchell the School-Murfreesboro-Nashville,TN,0,0.653683861655598,0.6578282876192321,0.3397535239345114,0.5504218910697806
Wytheville Community College,VA,1,0.755964407651418,0.5447737470143984,0.35049982721107004,0.5504126606256289
University of Massachusetts-Amherst,MA,1,0.4884928356313285,0.6467291836113404,0.5159868450772603,0.5504029547733098
Brighton Center's Center for Employment Training,KY,0,0.653683861655598,0.6743293176821488,0.3231921335908092,0.5504017709761854
Paul Mitchell the School-Charleston,SC,0,0.653683861655598,0.6682220778848571,0.3292225942530322,0.5503761779311624
Michigan College of Beauty-Troy,MI,0,0.653683861655598,0.6811921848488651,0.31624983147409436,0.5503752926595191
Estes Institute of Cosmetology Arts and Science,CA,0,0.653683861655598,0.6674282385344767,0.32997500330597185,0.5503623678320155
American Institute-Clifton,NJ,0,0.653683861655598,0.6624807025389291,0.33485587244121257,0.5503401455452466
Washington State Community College,OH,1,0.7794684232079803,0.5103490242322378,0.36080699211844086,0.550208146519553
Centura College-Chesapeake,VA,0,0.6303346641800434,0.6931903646506163,0.32708004654094364,0.5502016917905345
Yeshivat Hechal Shemuel,NY,0,0.7145289986728747,0.5206186039027073,0.4154369417122117,0.5501948480959312
Manuel and Theresa's School of Hair Design-Victoria,TX,0,0.653683861655598,0.6290121475425109,0.367837401614961,0.5501778036043566
Judson University,IL,0,0.5337649816589369,0.7100292429535424,0.4067100879744572,0.5501681041956455
Pittsburgh Institute of Aeronautics,PA,0,0.6133083725785546,0.5962346592545817,0.4409539400847375,0.550165657305958
Phagans Medford Beauty School,OR,0,0.653683861655598,0.6842172691702206,0.3125017715077777,0.5501343007778655
Grand Canyon University,AZ,0,0.6301216990581389,0.6736480031816767,0.34651564321442496,0.5500951151514135
Technical College of the Rockies,CO,1,0.653683861655598,0.6146863068030025,0.3818632573620466,0.5500778086068824
Missouri State University-West Plains,MO,1,0.7433495386211192,0.5490199245307911,0.3578253265034457,0.5500649298851187
Cayce/Reilly School of Massage,VA,0,0.653683861655598,0.6877522459349278,0.3086418291544068,0.5500259789149775
Point Park University,PA,0,0.48573945028951854,0.7981796261472789,0.3661390142360614,0.5500193635576196
Dallas Christian College,TX,0,0.6140995049248096,0.8000402205784274,0.235783324182836,0.5499743498953577
Ferrum College,VA,0,0.4702715244249811,0.8648485281744247,0.3147537253652643,0.5499579259882234
University of Maryland Eastern Shore,MD,1,0.6107360192842837,0.685319791290097,0.3537659166793187,0.5499405757512331
Lenape Technical School Practical Nursing Program,PA,1,0.653683861655598,0.6107447122772703,0.3853316113607278,0.549920061764532
National Career College,CA,0,0.653683861655598,0.6873909860665093,0.308667002691494,0.549913950137867
Toni & Guy Hairdressing Academy-Cranston,RI,0,0.653683861655598,0.6280391467600432,0.367837401614961,0.5498534700102008
Keser Torah-Mayan Hatalmud,NJ,0,0.7299403272567799,0.48806028710927757,0.43149600985181813,0.5498322080726252
New Age Training,NY,0,0.653683861655598,0.6517281265516344,0.3440498075973938,0.5498205986015421
Nuvo College of Cosmetology,MI,0,0.653683861655598,0.6904157169749497,0.30534409579598343,0.5498145581421771
Taylor Andrews Academy of Hair Design-West Jordan,UT,0,0.653683861655598,0.6403508304292038,0.35538069634631075,0.5498051294770375
University of Arkansas at Little Rock,AR,1,0.6461666106666708,0.6362586683033942,0.3669891640274657,0.5498048143325102
Hollywood Institute of Beauty Careers,FL,0,0.653683861655598,0.6812541736589528,0.31437020737158333,0.5497694142287114
Peloton College,TX,0,0.653683861655598,0.6471948918747508,0.34841881481186143,0.54976585611407
Career Center of Southern Illinois,IL,1,0.653683861655598,0.6055186288904206,0.390075424571827,0.5497593050392818
Carthage College,WI,0,0.4992268936732913,0.7111534394382146,0.43887695830280293,0.5497524304714363
Toni & Guy Hairdressing Academy-Worcester,MA,0,0.653683861655598,0.6276797861091641,0.367837401614961,0.5497336831265743
Mahoning County Career and Technical Center,OH,1,0.653683861655598,0.6359791275160223,0.3595147505479645,0.5497259132398616
Blue Cliff College-Gulfport,MS,0,0.653683861655598,0.6789111059335386,0.31658268157558067,0.5497258830549058
Belle Academy of Cosmetology LLC,CT,0,0.653683861655598,0.6276059183840426,0.367837401614961,0.5497090605515339
Concorde Career College-Memphis,TN,0,0.653683861655598,0.6524937499741434,0.3429365778462042,0.5497047298253152
University of the People,CA,0,0.7202580727618269,0.5446179852200044,0.3842045573927373,0.5496935384581895
Ohio University-Main Campus,OH,1,0.5927107667922846,0.6262903472871252,0.42985301382281754,0.5496180426340759
Charleston Cosmetology Institute,SC,0,0.653683861655598,0.6683280660963699,0.3267499934991337,0.5495873070837005
Westchester College of Nursing & Allied Health,CA,0,0.653683861655598,0.6271030222789913,0.367837401614961,0.5495414285165168
University of Delaware,DE,1,0.499439326034998,0.6329119876036338,0.5162486918157333,0.549533335151455
Studio Beauty School,WA,0,0.653683861655598,0.6270656564745649,0.367837401614961,0.5495289732483747
Myotherapy Massage College,UT,0,0.653683861655598,0.6515304189500102,0.3431575455606363,0.5494572753887482
Coastline Beauty College,CA,0,0.653683861655598,0.7076704043568307,0.286956225483621,0.5494368304986832
Walters State Community College,TN,1,0.7041341136040475,0.5858923591773718,0.35828124723069166,0.5494359066707037
Regis College,MA,0,0.4033967243675681,0.8191674233329684,0.42574035303759494,0.5494348335793772
Slippery Rock University of Pennsylvania,PA,1,0.6599818708512342,0.5609456479353473,0.4273404141692726,0.549422644318618
Trine University-Regional/Non-Traditional Campuses,IN,0,0.7026939841886873,0.435300659818449,0.5101844390932131,0.5493930277001166
Milan Institute-Amarillo,TX,0,0.653683861655598,0.6573569357491238,0.33704037604844633,0.5493603911510561
Bellus Academy,KS,0,0.653683861655598,0.669293661983122,0.3251025253497602,0.5493600163294934
Ultrasound Medical Institute,FL,0,0.653683861655598,0.6264672842263106,0.367837401614961,0.5493295158322898
Helene Fuld College of Nursing,NY,0,0.5645393071169054,0.4225125623937383,0.6608396673810846,0.5492971789639094
Pontifical College Josephinum,OH,0,0.6233971677712843,0.5607569754896966,0.46357563517625977,0.5492432594790801
Saint Leo University,FL,0,0.5510590257059891,0.7734908535200354,0.3230512877469803,0.5492003889910017
Penrose Academy,AZ,0,0.653683861655598,0.639120298989069,0.3547961108739524,0.5492000905062064
Eastwick College-Hackensack,NJ,0,0.603843290108755,0.7221947099775698,0.32148137799737164,0.5491731260278988
Miller-Motte College-Fayetteville,NC,0,0.653683861655598,0.6522751873607471,0.3415464391870554,0.5491684960678002
Kentucky State University,KY,1,0.6844152322614881,0.6619342382640233,0.3010516941814865,0.5491337215689993
University of Southern Maine,ME,1,0.6019487519705865,0.649318799875098,0.39598227845435324,0.5490832767666792
Yeshivas Be'er Yitzchok,NJ,0,0.6497001088382457,0.5702739797880445,0.42717195048931267,0.549048679705201
Stellar Career College-Crown Point,IN,0,0.653683861655598,0.6539636645139628,0.3394066885346433,0.549018071568068
Jacksonville State University,AL,1,0.6218601927658876,0.6853812749481074,0.3397935400782231,0.5490116692640726
Bucks County School of Beauty Culture Inc,PA,0,0.653683861655598,0.6622944603614542,0.33102669774428156,0.5490016732537779
Palm Beach Academy of Health & Beauty,FL,0,0.653683861655598,0.652626213050483,0.3406569742099743,0.5489890163053518
Provo College,UT,0,0.6232981461381291,0.6541537584409095,0.3694853702531423,0.548979091610727
American Samoa Community College,AS,1,0.8052544984639897,0.5029738928243106,0.33870742361555434,0.5489786049679515
Bellasa Professional Institute,FL,0,0.653683861655598,0.6252638549273933,0.367837401614961,0.5489283727326507
Fortis College,TX,0,0.653683861655598,0.6456108874711566,0.3473950909703152,0.54889661336569
Rudy & Kelly Academy A Paul Mitchell Partner School,VA,0,0.653683861655598,0.6707338500308706,0.3221740038686158,0.5488639051850281
Midwest Institute,MO,0,0.653683861655598,0.6532690258714244,0.3396220621297227,0.5488583165522484
Florida Career College-Houston,TX,0,0.653683861655598,0.6574199853781839,0.3354656314506581,0.5488564928281466
IBMC College,CO,0,0.6603349447980366,0.6351664086136477,0.3508606479093199,0.5487873337736681
Prescott College,AZ,0,0.5048148952207532,0.7689783201038375,0.3724937865969944,0.5487623339738616
Bayshire Academy of Beauty Craft Inc,MI,0,0.653683861655598,0.6694910095742845,0.3229991364731407,0.5487246692343412
Ross Medical Education Center-Ontario,OH,0,0.653683861655598,0.654228968198624,0.33817877933672313,0.5486972030636483
Roane State Community College,TN,1,0.7189656822220857,0.5622117078869332,0.3647760197991896,0.5486511366360695
Keystone College,PA,0,0.6276416705936607,0.6908454796595191,0.327284749462048,0.5485906332384093
Florida Career College-Boynton Beach,FL,0,0.653683861655598,0.6565323751955787,0.3354656314506581,0.5485606227672782
Lakes Region Community College,NH,1,0.6578755919437849,0.5900704981786375,0.39771139748827816,0.5485524958702336
Empire Beauty School-Richmond,VA,0,0.653683861655598,0.6704939566178576,0.32146075365114507,0.5485461906415335
Paul Mitchell the School-Jacksonville,FL,0,0.653683861655598,0.6393903629568084,0.35230672776199584,0.5484603174581341
Dorsey College-Grand Rapids,MI,0,0.6908131433278097,0.6176127190460353,0.33676346714048716,0.548396443171444
Institute of Advanced Medical Esthetics,VA,0,0.653683861655598,0.6495671115124301,0.3418569128111309,0.5483692953263863
Kennebec Valley Community College,ME,1,0.7601264675745958,0.5296327534190899,0.3553443345705181,0.5483678518547346
Georgia College & State University,GA,1,0.5593432347939926,0.6326417450939219,0.45310405951792665,0.5483630131352805
Bethany Global University,MN,0,0.6260845475593466,0.7244629194201815,0.29451254373052294,0.5483533369033503
